SEQUENCE: 
SCORE: total_score         rms        Fnat        I_sc        Irms     cen_rms dslf_ca_dih dslf_cs_ang dslf_ss_dih dslf_ss_dst      fa_atr      fa_dun     fa_elec     fa_pair      fa_rep      fa_sol hbond_bb_sc hbond_lr_bb    hbond_sc hbond_sr_bb interchain_contact interchain_env interchain_pair interchain_vdw        st_rmsd description 
SCORE:    -767.648      81.356         nan      -4.011         nan      88.260       0.000       0.000       0.000       0.000   -1191.355      32.051     -24.923     -18.745      30.633     521.678     -16.653     -12.306     -12.873     -75.155              8.000        -76.804          -1.090          0.000         89.140 complex_global_dock_00033
SCORE:    -767.036      69.649         nan      -1.918         nan      71.044       0.000       0.000       0.000       0.000   -1190.124      31.945     -24.720     -18.213      30.594     519.757     -16.099     -12.306     -12.716     -75.155             -6.000        -72.796           1.519          0.353         72.862 complex_global_dock_00034
SCORE:    -766.455     102.956         nan      -2.151         nan     102.850       0.000       0.000       0.000       0.000   -1188.531      31.858     -24.845     -17.790      30.593     518.691     -16.211     -12.306     -12.759     -75.155              9.000        -76.700          -0.707          0.000        103.998 complex_global_dock_00035
SCORE:    -766.404      50.581         nan      -1.841         nan      41.412       0.000       0.000       0.000       0.000   -1188.445      31.749     -24.856     -17.995      30.694     518.406     -15.791     -12.306     -12.705     -75.155              9.000        -75.713          -2.354          0.002         41.954 complex_global_dock_00036
SCORE:    -767.764      30.846         nan      -4.028         nan      31.771       0.000       0.000       0.000       0.000   -1190.925      32.081     -24.788     -18.577      30.619     520.011     -15.952     -12.306     -12.772     -75.155              1.000        -74.721          -1.578          0.197         31.607 complex_global_dock_00037
SCORE:    -766.473      79.769         nan      -2.868         nan      80.254       0.000       0.000       0.000       0.000   -1189.384      32.256     -24.641     -18.786      30.614     519.550     -15.799     -12.306     -12.823     -75.155            -10.000        -71.802          -0.141          0.070         83.840 complex_global_dock_00038
SCORE:    -765.364      47.205         nan      -0.809         nan      42.738       0.000       0.000       0.000       0.000   -1186.994      31.774     -24.847     -18.163      30.573     518.267     -15.823     -12.306     -12.690     -75.155             13.000        -76.364          -0.488          0.000         42.027 complex_global_dock_00039
SCORE:    -767.435      88.096         nan      -3.062         nan      91.269       0.000       0.000       0.000       0.000   -1189.465      31.823     -24.791     -18.798      30.568     519.118     -16.053     -12.306     -12.376     -75.155              7.000        -75.256           0.258          0.000         91.650 complex_global_dock_00040
SCORE:    -759.411      52.229         nan      -2.284         nan      55.058       0.000       0.000       0.000       0.000   -1189.651      32.263     -25.061     -19.263      35.915     521.799     -15.880     -12.306     -12.072     -75.155             -7.000        -71.240          -0.826          0.239         54.842 complex_global_dock_00041
SCORE:    -766.988      42.076         nan      -3.023         nan      46.175       0.000       0.000       0.000       0.000   -1190.546      31.979     -24.788     -18.663      30.701     520.578     -16.086     -12.306     -12.702     -75.155              9.000        -75.250          -0.892          0.000         45.151 complex_global_dock_00042
SCORE:    -765.447      70.466         nan      -1.293         nan      74.632       0.000       0.000       0.000       0.000   -1188.206      31.838     -24.856     -18.272      30.554     519.394     -15.755     -12.306     -12.684     -75.155              9.000        -75.666          -0.278          0.664         75.209 complex_global_dock_00043
SCORE:    -766.615      91.312         nan      -2.400         nan      91.143       0.000       0.000       0.000       0.000   -1188.198      31.852     -24.818     -18.331      30.551     518.140     -15.759     -12.306     -12.591     -75.155              8.000        -75.950          -0.947          0.000         91.443 complex_global_dock_00044
SCORE:    -766.841     100.965         nan      -2.342         nan      99.689       0.000       0.000       0.000       0.000   -1188.767      31.767     -24.877     -18.181      30.614     518.504     -15.804     -12.306     -12.638     -75.155              7.000        -78.896          -1.812          0.140        101.996 complex_global_dock_00045
SCORE:    -766.227      86.629         nan      -1.809         nan      84.481       0.000       0.000       0.000       0.000   -1188.673      31.853     -24.742     -18.348      30.546     519.312     -16.006     -12.306     -12.709     -75.155             -2.000        -73.690          -0.378          0.127         85.385 complex_global_dock_00046
SCORE:    -765.515      85.802         nan      -1.187         nan      88.272       0.000       0.000       0.000       0.000   -1186.905      31.857     -24.708     -18.226      30.508     517.839     -15.689     -12.306     -12.730     -75.155             10.000        -74.869           0.180          0.000         89.409 complex_global_dock_00047
SCORE:    -766.293      53.886         nan      -1.623         nan      57.826       0.000       0.000       0.000       0.000   -1188.457      31.863     -24.834     -18.842      30.519     519.506     -15.925     -12.306     -12.662     -75.155             -2.000        -71.698           1.128          0.378         57.022 complex_global_dock_00048
SCORE:    -766.281     101.200         nan      -1.632         nan      98.524       0.000       0.000       0.000       0.000   -1188.901      31.852     -24.545     -18.537      30.663     518.954     -15.624     -12.306     -12.681     -75.155             -4.000        -76.214          -3.340          0.179         99.663 complex_global_dock_00049
SCORE:    -769.315      85.489         nan      -5.018         nan      88.981       0.000       0.000       0.000       0.000   -1195.337      32.131     -25.104     -18.916      30.803     523.888     -16.521     -12.306     -12.798     -75.155             11.000        -76.508          -0.892          0.000         87.929 complex_global_dock_00050
SCORE:    -767.143      77.061         nan      -2.956         nan      76.247       0.000       0.000       0.000       0.000   -1191.287      31.845     -24.702     -18.253      30.843     520.150     -15.792     -12.306     -12.486     -75.155             -4.000        -74.377           0.751          0.001         78.684 complex_global_dock_00051
SCORE:    -765.396      46.010         nan      -0.919         nan      46.010       0.000       0.000       0.000       0.000   -1187.486      31.853     -24.839     -18.323      30.523     518.925     -15.804     -12.306     -12.783     -75.155             10.000        -74.767          -0.092          0.000         46.934 complex_global_dock_00052
SCORE:    -766.901      62.797         nan      -2.054         nan      62.607       0.000       0.000       0.000       0.000   -1188.600      31.910     -24.675     -18.517      30.465     518.527     -15.878     -12.306     -12.671     -75.155              7.000        -76.168          -0.354          0.156         63.520 complex_global_dock_00053
SCORE:    -767.371      82.915         nan      -3.337         nan      84.530       0.000       0.000       0.000       0.000   -1191.501      31.899     -24.828     -18.807      30.628     521.649     -15.833     -12.306     -13.117     -75.155              1.000        -76.411          -2.907          0.074         85.017 complex_global_dock_00054
SCORE:    -765.937      75.663         nan      -2.528         nan      74.132       0.000       0.000       0.000       0.000   -1189.137      32.254     -24.884     -18.663      30.601     520.339     -16.163     -12.306     -12.821     -75.155             -2.000        -71.724          -2.782          0.085         75.174 complex_global_dock_00055
SCORE:    -767.688      27.977         nan      -2.708         nan      30.533       0.000       0.000       0.000       0.000   -1188.996      31.716     -24.793     -18.705      30.517     518.964     -16.219     -12.306     -12.712     -75.155             12.000        -76.910           0.473          0.000         28.097 complex_global_dock_00056
SCORE:    -764.287      34.010         nan      -1.684         nan      34.524       0.000       0.000       0.000       0.000   -1189.378      31.986     -24.810     -18.695      31.268     520.598     -15.767     -12.306     -12.026     -75.155              5.000        -75.637          -0.498          0.049         35.615 complex_global_dock_00057
SCORE:    -766.577      90.296         nan      -1.815         nan      89.540       0.000       0.000       0.000       0.000   -1191.304      32.021     -24.845     -17.951      30.927     521.050     -16.069     -12.306     -12.946     -75.155              6.000        -73.076           0.949          0.000         89.788 complex_global_dock_00058
SCORE:    -767.340      33.176         nan      -2.185         nan      33.697       0.000       0.000       0.000       0.000   -1189.650      31.942     -24.721     -18.499      30.531     519.353     -16.139     -12.306     -12.697     -75.155              1.000        -74.244          -0.397          0.049         34.251 complex_global_dock_00059
SCORE:    -767.000      85.694         nan      -2.456         nan      87.962       0.000       0.000       0.000       0.000   -1190.232      31.822     -24.834     -17.927      30.589     519.716     -16.035     -12.306     -12.637     -75.155              9.000        -75.664          -0.120          0.000         88.899 complex_global_dock_00060
SCORE:    -767.294      49.495         nan      -3.167         nan      52.669       0.000       0.000       0.000       0.000   -1190.319      31.796     -24.981     -18.483      30.663     520.487     -16.070     -12.306     -12.925     -75.155              7.000        -75.839           0.769          0.006         52.688 complex_global_dock_00061
SCORE:    -766.560      84.385         nan      -2.787         nan      83.222       0.000       0.000       0.000       0.000   -1190.690      32.175     -24.901     -18.402      30.690     521.034     -16.136     -12.306     -12.869     -75.155             -8.000        -70.421          -0.512          0.000         85.840 complex_global_dock_00062
SCORE:    -766.921      84.787         nan      -2.464         nan      84.104       0.000       0.000       0.000       0.000   -1188.398      31.945     -24.793     -18.320      30.597     518.433     -16.132     -12.306     -12.789     -75.155              1.000        -72.729          -0.505          0.844         85.963 complex_global_dock_00063
SCORE:    -768.625      75.970         nan      -4.915         nan      74.705       0.000       0.000       0.000       0.000   -1191.517      32.325     -24.762     -18.454      30.938     518.713     -15.909     -12.306     -12.497     -75.155             -3.000        -73.163           1.866          0.000         76.856 complex_global_dock_00064
SCORE:    -766.854      73.626         nan      -2.746         nan      78.878       0.000       0.000       0.000       0.000   -1188.425      31.818     -24.804     -18.786      30.694     518.695     -15.835     -12.306     -12.750     -75.155              3.000        -76.287          -0.738          0.000         76.976 complex_global_dock_00065
SCORE:    -766.354      39.720         nan      -2.284         nan      39.863       0.000       0.000       0.000       0.000   -1190.136      31.951     -24.912     -19.035      30.966     521.342     -15.959     -12.306     -13.110     -75.155             -4.000        -71.557          -1.544          0.060         38.714 complex_global_dock_00066
SCORE:    -764.873      58.310         nan      -2.055         nan      52.456       0.000       0.000       0.000       0.000   -1188.966      31.918     -24.847     -18.615      31.255     520.107     -15.845     -12.306     -12.420     -75.155              6.000        -72.357          -1.710          0.161         53.380 complex_global_dock_00067
SCORE:    -768.474      87.184         nan      -4.373         nan      87.053       0.000       0.000       0.000       0.000   -1194.040      32.002     -25.039     -19.033      30.928     523.150     -16.331     -12.306     -12.649     -75.155             -9.000        -72.596           1.314          0.288         88.736 complex_global_dock_00068
SCORE:    -766.945      46.142         nan      -2.340         nan      49.711       0.000       0.000       0.000       0.000   -1190.015      31.848     -24.875     -17.930      30.614     519.488     -15.905     -12.306     -12.708     -75.155              7.000        -75.495           0.673          0.292         48.534 complex_global_dock_00069
SCORE:    -765.752      78.352         nan      -2.158         nan      76.294       0.000       0.000       0.000       0.000   -1189.413      32.043     -24.862     -18.398      30.517     520.606     -15.956     -12.306     -12.827     -75.155              6.000        -73.141          -1.257          0.000         76.924 complex_global_dock_00070
SCORE:    -766.847      81.719         nan      -2.591         nan      79.970       0.000       0.000       0.000       0.000   -1189.185      31.915     -24.925     -18.744      30.515     520.061     -16.213     -12.306     -12.809     -75.155              1.000        -71.130           0.701          0.000         79.218 complex_global_dock_00071
SCORE:    -766.696      24.668         nan      -2.293         nan      25.581       0.000       0.000       0.000       0.000   -1188.586      31.859     -24.938     -18.603      30.530     519.574     -16.320     -12.306     -12.751     -75.155             13.000        -76.971          -0.186          0.000         24.944 complex_global_dock_00072
SCORE:    -766.688      82.917         nan      -2.069         nan      83.434       0.000       0.000       0.000       0.000   -1187.841      31.949     -24.769     -17.867      30.517     517.480     -15.975     -12.306     -12.721     -75.155              1.000        -77.364          -1.974          0.007         84.912 complex_global_dock_00073
SCORE:    -766.470      69.170         nan      -2.453         nan      68.147       0.000       0.000       0.000       0.000   -1191.626      31.914     -24.788     -18.079      30.822     521.508     -15.996     -12.306     -12.763     -75.155              1.000        -74.215           0.224          0.000         68.556 complex_global_dock_00074
SCORE:    -766.340      33.857         nan      -1.769         nan      33.857       0.000       0.000       0.000       0.000   -1188.232      31.766     -24.863     -17.917      30.533     518.682     -15.952     -12.306     -12.896     -75.155             10.000        -76.861          -1.038          0.000         34.001 complex_global_dock_00075
SCORE:    -768.205      80.832         nan      -3.959         nan      79.161       0.000       0.000       0.000       0.000   -1191.122      31.809     -24.856     -18.577      30.700     520.315     -15.988     -12.306     -13.023     -75.155              0.000        -75.313          -1.191          0.015         81.615 complex_global_dock_00076
SCORE:    -767.537      76.405         nan      -2.985         nan      60.871       0.000       0.000       0.000       0.000   -1189.614      31.905     -24.807     -18.655      30.651     519.063     -16.008     -12.306     -12.610     -75.155             -4.000        -67.302          -0.661          0.309         61.525 complex_global_dock_00077
SCORE:    -767.768      35.653         nan      -2.851         nan      34.456       0.000       0.000       0.000       0.000   -1189.790      31.779     -24.797     -18.760      30.579     519.547     -16.066     -12.306     -12.797     -75.155              6.000        -74.964          -1.259          0.000         31.582 complex_global_dock_00078
SCORE:    -765.613      83.871         nan      -2.015         nan      80.432       0.000       0.000       0.000       0.000   -1189.387      31.797     -24.923     -19.126      30.774     521.002     -15.938     -12.306     -12.351     -75.155            -11.000        -65.610           0.294          0.999         82.520 complex_global_dock_00079
